city,date,ws,hum,dew,pm25,fqi_cum
Foshan,7/7/2020,4.6,78,23,38,54.65190027
Foshan,7/8/2020,4.4,78,23.5,42,54.63979666
Foshan,7/9/2020,5.1,79.1,23,50,56.70159162
Foshan,7/10/2020,7,78.1,23,42,60.43821714
Foshan,7/11/2020,8.2,76.1,23,46,62.92175623
Foshan,7/12/2020,5.4,73,23,34,55.0479908
Foshan,7/13/2020,3,74,22.5,38,49.70309852
Foshan,7/14/2020,2.9,70,23,50,49.33399903
Foshan,7/15/2020,5,68.6,22,42,52.94339143
Foshan,7/16/2020,5.1,71.5,22,25,53.02538732
Foshan,7/17/2020,5.5,75.2,22,30,55.13351489
Foshan,7/18/2020,5.1,73.7,22.5,25,53.82048535
Foshan,7/19/2020,5.8,71.7,23,25,55.18595376
Foshan,7/20/2020,4.5,76,22.5,34,53.46955943
Foshan,7/21/2020,4.9,74.7,21.5,38,53.78605059
Foshan,7/22/2020,3.6,74.6,23,42,51.69284677
Foshan,7/23/2020,3,70,23,42,49.15395788
Foshan,7/24/2020,2.6,72,23,38,48.52227064
Foshan,7/25/2020,3.6,70.7,23,42,50.71784677
Foshan,7/26/2020,4.5,70.8,23.5,42,53.07127814
Foshan,7/27/2020,4.1,71.9,22.5,30,51.31287219
Foshan,7/28/2020,4.1,74,23,34,52.28873154
Foshan,7/29/2020,2.2,75,22.5,42,48.30700799
Foshan,7/30/2020,2.9,74,22,50,49.84380295
Foshan,7/31/2020,5,80,22,46,55.99915275
Foshan,8/1/2020,4.7,92.5,22.5,30,57.85176107
Foshan,8/2/2020,3,94.3,23.5,30,54.85677197
Foshan,8/3/2020,2.2,93,24,38,53.33654079
Foshan,8/4/2020,2.7,88.2,23.5,42,53.25461147
Foshan,8/5/2020,2.5,92.4,24,30,53.4694626
Foshan,8/6/2020,2.5,84.5,23.5,46,52.07240983
Foshan,8/7/2020,2.5,81.1,24,46,51.46750787
Foshan,8/8/2020,2.5,75.9,22.5,42,49.22645243
Foshan,8/9/2020,2.5,76,23,38,49.29078916
Foshan,8/10/2020,2.5,78.9,23,34,49.81002784
Foshan,8/11/2020,4.6,83.5,23.5,30,55.86047567
Foshan,8/12/2020,2.9,88.7,24,25,53.21318688
Foshan,8/13/2020,3.6,89.9,23.5,25,54.88845921
Foshan,8/14/2020,2,84.3,23.5,38,50.45347979
Foshan,8/15/2020,2.5,82.7,23.5,46,51.62240983
Foshan,8/16/2020,3,80,22.5,46,51.61462116
Foshan,8/17/2020,2,85.1,22.5,61,51.34641128
Foshan,8/18/2020,1.5,83,23,63,50.01198257
Foshan,8/19/2020,5.1,91,23,30,58.64778504
Foshan,8/20/2020,2.4,82.1,23.5,53,51.60101065
Foshan,8/21/2020,1.5,81,22.5,89,50.60433309
Foshan,8/22/2020,1.3,78.9,23.5,91,50.20944687
Foshan,8/23/2020,1.1,79.1,23,76,48.77978092
Foshan,8/24/2020,2.7,74.6,23.5,68,51.19206003
Foshan,8/25/2020,3.6,76.5,24,55,53.32676713
Foshan,8/26/2020,2.5,85,23.5,46,52.19740983
Foshan,8/27/2020,2.5,84.1,23,68,52.85899903
Foshan,8/28/2020,1.6,78,22.5,89,50.08581457
Foshan,8/29/2020,1.5,74.7,22.5,99,49.54373638
Foshan,8/30/2020,2.3,76.7,23,119,53.16949286
Foshan,8/31/2020,1.5,82.8,23.5,99,52.05893246
Foshan,9/1/2020,2.1,79.4,23.5,119,53.62662794
Foshan,9/2/2020,1.5,80.4,23,119,52.24264101
Foshan,9/3/2020,1.7,78,22.5,129,52.37490922
Foshan,9/4/2020,1.8,86.7,23.5,127,55.16870612
Foshan,9/5/2020,1.7,86.2,23.5,68,51.77724522
Foshan,9/6/2020,2,82.5,23,68,51.30159162
Foshan,9/7/2020,2,85.5,24,46,51.41010046
Foshan,9/8/2020,2.4,88,24,46,52.96102639
Foshan,9/9/2020,1.6,88,23,55,51.08194142
Foshan,9/10/2020,2.2,83,23,55,51.22083031
Foshan,9/11/2020,3,82.5,23.5,42,52.52405592
Foshan,9/12/2020,1.6,88,23,46,50.61897846
Foshan,9/13/2020,1,88,23,70,50.46465747
Foshan,9/14/2020,1.3,93.7,23,63,52.22401961
Foshan,9/15/2020,0.5,94.6,23.5,63,50.8422658
Foshan,9/16/2020,1,90.3,24,59,50.96400992
Foshan,9/17/2020,2.5,86.5,23.5,55,53.03537279
Foshan,9/18/2020,3,91.2,23,42,54.45395788
Foshan,9/19/2020,3,93,23,38,54.69819656
Foshan,9/20/2020,1.8,87.4,23.5,50,51.38280077
Foshan,9/21/2020,2.2,87.8,24,46,52.44806342
Foshan,9/22/2020,4.1,85.3,24.5,46,56.46630961
Foshan,9/23/2020,1.5,85.2,23.5,55,50.39555798
Foshan,9/24/2020,2.1,80.5,19.5,61,48.95730453
Foshan,9/25/2020,1.6,75.8,20,70,47.33295812
Foshan,9/26/2020,2,88.1,21.5,72,52.17205882
Foshan,9/27/2020,2,88.7,20,63,51.12380174
Foshan,9/28/2020,1.4,88,21,70,50.41019124
Foshan,9/29/2020,1,86.4,23,95,51.3506657
Foshan,9/30/2020,1.3,83.4,22,53,48.64442024
Fuzhou,4/1/2020,4.6,82,11,46,50.18106996
Fuzhou,4/2/2020,1.5,87,11,72,45.59259259
Fuzhou,4/3/2020,2.5,87,11,119,50.32510288
Fuzhou,4/4/2020,4.6,67,8,109,48.20122246
Fuzhou,4/5/2020,5.6,67,8,85,49.28146938
Fuzhou,4/6/2020,4.6,71,9,78,48.09676834
Fuzhou,4/7/2020,2.5,63,8,70,40.33393851
Fuzhou,4/8/2020,2.5,34,0,59,28.59652626
Fuzhou,4/9/2020,3.6,56,9,74,41.82619221
Fuzhou,4/10/2020,3.6,72,12,72,47.19389978
Fuzhou,4/11/2020,2.5,77,15,74,47.47107238
Fuzhou,4/12/2020,3.6,82,10,38,46.96453643
Fuzhou,4/13/2020,2.5,62,6,82,39.72083031
Fuzhou,4/14/2020,1.5,67,9,99,41.00108932
Fuzhou,4/15/2020,2.5,72,13,112,47.19541273
Fuzhou,4/16/2020,1.5,77,14,99,45.95206972
Fuzhou,4/17/2020,2.5,68,17,93,47.17883079
Fuzhou,4/18/2020,3.6,88,17,107,55.4452917
Fuzhou,4/19/2020,2.5,88,19,85,52.74770031
Fuzhou,4/20/2020,3.6,82,15,70,51.06160736
Fuzhou,4/21/2020,6.6,93,15,53,59.88156621
Fuzhou,4/22/2020,6.6,76,11,38,52.89917695
Fuzhou,4/23/2020,3.6,71,10,70,45.86062697
Fuzhou,4/24/2020,2.5,67,10,70,42.31433067
Fuzhou,4/25/2020,2.5,59,10,74,40.52009199
Fuzhou,4/26/2020,1.5,72,14,91,44.29054708
Fuzhou,4/27/2020,2.5,64,13,76,43.34356088
Fuzhou,4/28/2020,7.7,72,13,70,57.07195594
Fuzhou,4/29/2020,1.5,72,16,70,44.19069233
Fuzhou,4/30/2020,1.5,83,18,80,48.43548778
Fuzhou,5/1/2020,0.5,83,20,87,47.46114742
Fuzhou,5/2/2020,1.5,83,21,91,50.47191963
Fuzhou,5/3/2020,1.5,88,21,70,50.64167272
Fuzhou,5/4/2020,4.6,94,22,85,60.57939966
Fuzhou,5/5/2020,3.6,88,23,85,57.25478092
Fuzhou,5/6/2020,2.5,88,21,65,52.69928589
Fuzhou,5/7/2020,2.5,88,20,42,51.02596224
Fuzhou,5/8/2020,2.5,94,22,68,54.84380295
Fuzhou,5/9/2020,3.6,83,23,87,56.10766158
Fuzhou,5/10/2020,3.6,94,22,55,56.72137497
Fuzhou,5/11/2020,3.6,83,19,61,52.80942871
Fuzhou,5/12/2020,2.5,88,19,104,53.72506657
Fuzhou,5/13/2020,5.6,68,16,53,51.80694747
Fuzhou,5/14/2020,2.5,68,19,63,46.61601307
Fuzhou,5/15/2020,4.6,78,22,76,56.1164367
Fuzhou,5/16/2020,3.6,74,23,59,52.41733237
Fuzhou,5/17/2020,2.5,88,23,34,52.08502784
Fuzhou,5/18/2020,2.5,83,22,53,51.32219802
Fuzhou,5/19/2020,3.6,78,20,68,52.40970709
Fuzhou,5/20/2020,2.5,78,19,65,49.21889373
Fuzhou,5/21/2020,4.6,94,19,38,56.69111595
Fuzhou,5/22/2020,2.5,93,19,25,50.91128056
Fuzhou,5/23/2020,2.5,88,20,53,51.59180586
Fuzhou,5/24/2020,1.5,88,21,53,49.76718712
Fuzhou,5/25/2020,2.5,88,23,59,53.37103607
Fuzhou,5/26/2020,2.5,88,23,55,53.16527475
Fuzhou,5/27/2020,3.6,83,20,46,52.52801985
Fuzhou,5/28/2020,1.5,83,20,80,49.41587993
Fuzhou,5/29/2020,1.5,88,21,80,51.15607601
Fuzhou,5/30/2020,5.6,88,24,65,61.34580005
Fuzhou,5/31/2020,2.5,88,24,57,53.75835149
Fuzhou,6/1/2020,2.5,94,23,68,55.33399903
Fuzhou,6/2/2020,1.5,88,25,46,51.36788913
Fuzhou,6/3/2020,4.6,83,25,53,57.65389736
Fuzhou,6/4/2020,3.6,88,25,57,56.79484386
Fuzhou,6/5/2020,3.6,88,25,57,56.79484386
Fuzhou,6/6/2020,2.5,94,24,42,54.48674655
Fuzhou,6/7/2020,3.6,94,22,30,55.43536674
Fuzhou,6/8/2020,1.5,94,23,34,51.27021302
Fuzhou,6/9/2020,3.6,94,23,55,57.21157105
Fuzhou,6/10/2020,4.6,88,25,59,59.21253934
Fuzhou,6/11/2020,2.5,83,25,53,52.79278625
Fuzhou,6/12/2020,2.5,70,24,55,49.15547083
Fuzhou,6/13/2020,3.6,66,23,25,48.66836117
Fuzhou,6/14/2020,5.6,74,24,34,56.25114984
Fuzhou,6/15/2020,5.6,83,25,38,59.19710724
Fuzhou,6/16/2020,4.6,83,25,59,57.96253934
Fuzhou,6/17/2020,4.6,83,25,65,58.27118131
Fuzhou,6/18/2020,4.6,74,25,57,55.60965868
Fuzhou,6/19/2020,3.6,83,25,63,55.85348584
Fuzhou,6/20/2020,2.5,88,25,72,55.02015251
Fuzhou,6/21/2020,5.6,83,25,76,61.15183975
Fuzhou,6/22/2020,4.6,83,25,72,58.63126362
Fuzhou,6/23/2020,4.6,83,25,63,58.16830065
Fuzhou,6/24/2020,5.6,83,25,76,61.15183975
Fuzhou,6/25/2020,5.6,79,25,72,59.94607843
Fuzhou,6/26/2020,4.6,79,25,38,55.88229242
Fuzhou,6/27/2020,5.6,74,25,55,57.82159283
Fuzhou,6/28/2020,5.6,74,24,57,57.43427741
Fuzhou,6/29/2020,5.6,74,24,57,57.43427741
Fuzhou,6/30/2020,5.6,74,25,55,57.82159283
Fuzhou,7/1/2020,3.6,83,25,50,55.18476156
Fuzhou,7/2/2020,3.6,79,26,46,54.46919632
Fuzhou,7/3/2020,4.6,74,25,50,55.24957637
Fuzhou,7/4/2020,3.6,74,25,50,52.93476156
Fuzhou,7/5/2020,4.6,78,25,61,56.81542
Fuzhou,7/6/2020,5.6,78,25,57,58.92447349
Fuzhou,7/7/2020,4.6,79,25,57,56.85965868
Fuzhou,7/8/2020,5.6,79,25,68,59.74031711
Fuzhou,7/9/2020,5.6,83,25,68,60.74031711
Fuzhou,7/10/2020,5.6,79,25,55,59.07159283
Fuzhou,7/11/2020,4.6,83,25,61,58.06542
Fuzhou,7/12/2020,4.6,79,25,65,57.27118131
Fuzhou,7/13/2020,2.5,79,26,70,53.15746793
Fuzhou,7/14/2020,2.5,83,26,82,54.77475188
Fuzhou,7/15/2020,2.5,70,25,59,49.85142823
Fuzhou,7/16/2020,3.6,74,25,65,53.7063665
Fuzhou,7/17/2020,2.5,83,25,63,53.30718954
Fuzhou,7/18/2020,5.6,74,25,65,58.33599613
Fuzhou,7/19/2020,5.6,70,25,53,56.71871218
Fuzhou,7/20/2020,3.6,74,24,53,52.59888647
Fuzhou,7/21/2020,2.5,74,25,63,51.05718954
Fuzhou,7/22/2020,3.6,70,24,53,51.59888647
Fuzhou,7/23/2020,3.6,62,24,55,49.70176713
Fuzhou,7/24/2020,3.6,74,25,68,53.86068748
Fuzhou,7/25/2020,2.5,88,24,50,53.39826918
Fuzhou,7/26/2020,2.5,79,26,68,53.05458727
Fuzhou,7/27/2020,4.6,79,25,61,57.06542
Fuzhou,7/28/2020,3.6,83,25,50,55.18476156
Fuzhou,7/29/2020,5.6,83,26,34,59.481542
Fuzhou,7/30/2020,6.6,83,26,21,61.12763253
Fuzhou,7/31/2020,6.6,83,26,21,61.12763253
Fuzhou,8/1/2020,5.6,79,25,30,57.7855846
Fuzhou,8/2/2020,3.6,79,25,38,53.56747761
Fuzhou,8/3/2020,4.6,74,24,30,53.73057371
Fuzhou,8/4/2020,6.6,74,24,38,58.77172597
Fuzhou,8/5/2020,3.6,83,25,25,53.89875333
Fuzhou,8/6/2020,1.5,79,25,59,49.78661341
Fuzhou,8/7/2020,2.5,70,24,61,49.46411281
Fuzhou,8/8/2020,2.5,70,25,53,49.54278625
Fuzhou,8/9/2020,1.5,79,25,70,50.35245703
Fuzhou,8/10/2020,3.6,70,25,82,53.58085209
Fuzhou,8/11/2020,2.5,79,24,38,50.53098523
Fuzhou,8/12/2020,3.6,83,25,38,54.56747761
Fuzhou,8/13/2020,3.6,79,25,57,54.54484386
Fuzhou,8/14/2020,2.5,88,26,68,55.30458727
Fuzhou,8/15/2020,1.5,83,25,55,50.58085209
Fuzhou,8/16/2020,1.5,83,25,57,50.68373275
Fuzhou,8/17/2020,7.7,79,25,50,63.6755023
Fuzhou,8/18/2020,7.7,83,26,38,64.54841443
Fuzhou,8/19/2020,5.6,79,25,72,59.94607843
Fuzhou,8/20/2020,5.6,79,25,57,59.17447349
Fuzhou,8/21/2020,5.6,79,25,46,58.60862987
Fuzhou,8/22/2020,5.6,78,24,30,57.04538853
Fuzhou,8/23/2020,2.5,74,23,34,48.58502784
Fuzhou,8/24/2020,2.5,70,25,70,50.41727185
Fuzhou,8/25/2020,3.6,70,25,80,53.47797144
Fuzhou,8/26/2020,3.6,79,26,72,55.80664488
Fuzhou,8/27/2020,4.6,88,25,46,58.54381506
Fuzhou,8/28/2020,4.6,83,25,38,56.88229242
Fuzhou,8/29/2020,3.6,83,25,63,55.85348584
Fuzhou,8/30/2020,5.6,79,25,38,58.19710724
Fuzhou,8/31/2020,4.6,74,25,38,54.63229242
Fuzhou,9/1/2020,3.6,66,24,55,50.70176713
Fuzhou,9/2/2020,3.6,74,26,72,54.55664488
Fuzhou,9/3/2020,4.6,74,24,82,56.40547083
Fuzhou,9/4/2020,4.6,74,23,70,55.2979908
Fuzhou,9/5/2020,2.5,58,19,68,44.37321472
Fuzhou,9/6/2020,2.5,58,19,72,44.57897603
Fuzhou,9/7/2020,1.5,62,20,95,44.93748487
Fuzhou,9/8/2020,2.5,74,23,93,51.62000726
Fuzhou,9/9/2020,0.5,88,25,38,48.64155168
Fuzhou,9/10/2020,1.5,88,24,65,51.85505931
Fuzhou,9/11/2020,2.5,79,25,57,51.99854757
Fuzhou,9/12/2020,4.6,83,23,42,56.10766158
Fuzhou,9/13/2020,3.6,73,22,74,52.44874122
Fuzhou,9/14/2020,3.6,83,22,70,54.74297991
Fuzhou,9/15/2020,1.5,83,23,63,50.01198257
Fuzhou,9/16/2020,1.5,83,25,82,51.96974098
Fuzhou,9/17/2020,2.5,83,25,82,54.2845558
Fuzhou,9/18/2020,5.6,83,24,53,59.4785161
Fuzhou,9/19/2020,2.5,83,23,46,51.45231179
Fuzhou,9/20/2020,5.6,88,21,34,58.28056161
Fuzhou,9/21/2020,1.5,78,20,38,46.00538611
Fuzhou,9/22/2020,3.6,73,19,59,50.20654805
Fuzhou,9/23/2020,2.5,78,21,70,50.45648753
Fuzhou,9/24/2020,2.5,94,21,42,53.01615832
Fuzhou,9/25/2020,3.6,69,18,34,47.43034374
Fuzhou,9/26/2020,6.6,69,18,63,55.86655773
Fuzhou,9/27/2020,1.5,88,18,46,47.93651658
Fuzhou,9/28/2020,1.5,88,19,38,48.01519003
Fuzhou,9/29/2020,1.5,83,19,50,47.38247398
Fuzhou,9/30/2020,2.5,78,18,30,46.92828613
Guangzhou,4/1/2020,2,82,12,42,44.4469862
Guangzhou,4/2/2020,1,90,14,76,46.86153474
Guangzhou,4/3/2020,1.8,93,15,55,48.87333575
Guangzhou,4/4/2020,2,84.5,14,42,46.05237836
Guangzhou,4/5/2020,1.8,87,13,50,46.13574195
Guangzhou,4/6/2020,1,90,14,50,45.52408618
Guangzhou,4/7/2020,0.5,81.8,13,61,42.39232631
Guangzhou,4/8/2020,0.7,76.4,14,127,45.39054708
Guangzhou,4/9/2020,1,70.5,16,127,45.59038368
Guangzhou,4/10/2020,2,60,13,76,41.18615347
Guangzhou,4/11/2020,1.5,82,16,91,47.77093924
Guangzhou,4/12/2020,5.5,45,5.5,34,39.70104091
Guangzhou,4/13/2020,2,35,0.5,65,28.24285887
Guangzhou,4/14/2020,1,52.8,9,151,38.96857904
Guangzhou,4/15/2020,1.5,62,11,153,43.50925926
Guangzhou,4/16/2020,2.5,66,16,99,46.49727669
Guangzhou,4/17/2020,1.5,70.5,17,74,44.51164972
Guangzhou,4/18/2020,2,74.7,18.5,80,47.76299322
Guangzhou,4/19/2020,1.5,74.2,20.5,76,47.25521665
Guangzhou,4/20/2020,2.5,73,21,68,49.10360687
Guangzhou,4/21/2020,3,77,22,61,51.39112806
Guangzhou,4/22/2020,3.6,88,16,42,51.61147422
Guangzhou,4/23/2020,2.5,79.5,14.5,38,45.99912249
Guangzhou,4/24/2020,3,74.5,12.5,61,46.10926531
Guangzhou,4/25/2020,1,72.2,13.5,89,42.83516098
Guangzhou,4/26/2020,1.5,64,14.5,95,42.74140644
Guangzhou,4/27/2020,1,56.5,14,93,39.36102033
Guangzhou,4/28/2020,1.5,61,13,122,42.64500121
Guangzhou,4/29/2020,1.5,66,15.5,74,42.6513556
Guangzhou,4/30/2020,2.5,61,14,85,43.54671992
Guangzhou,5/1/2020,2,65.9,18.5,68,44.94570927
Guangzhou,5/2/2020,2,73,20.5,70,47.80398209
Guangzhou,5/3/2020,2.5,66.2,21,65,47.24928589
Guangzhou,5/4/2020,3,69,22,57,49.18536674
Guangzhou,5/5/2020,4.1,67,22,50,50.87158073
Guangzhou,5/6/2020,3.6,71.5,22,50,50.83917332
Guangzhou,5/7/2020,4.1,74,23.5,42,52.94535221
Guangzhou,5/8/2020,4.6,74,23.5,34,53.69123699
Guangzhou,5/9/2020,4.1,70,23,46,51.90601549
Guangzhou,5/10/2020,2,78,22,53,48.91479061
Guangzhou,5/11/2020,1,83,22,68,48.62158073
Guangzhou,5/12/2020,2.5,73.1,20.5,74,49.19215081
Guangzhou,5/13/2020,2.5,73,21,129,52.24146696
Guangzhou,5/14/2020,3,71.5,22,72,50.58197168
Guangzhou,5/15/2020,4.1,76.2,23,59,54.12473977
Guangzhou,5/16/2020,1.5,78,22,53,47.7573832
Guangzhou,5/17/2020,1.5,83,22,68,49.77898814
Guangzhou,5/18/2020,1,83,22,63,48.36437908
Guangzhou,5/19/2020,1.5,76.6,22,68,48.17898814
Guangzhou,5/20/2020,2.5,81.7,23.5,59,52.04113411
Guangzhou,5/21/2020,1.8,88,24.5,55,52.2801985
Guangzhou,5/22/2020,3,85.5,22.5,42,52.78385984
Guangzhou,5/23/2020,1.5,73,22,68,47.27898814
Guangzhou,5/24/2020,1.5,78,22.5,68,48.77408618
Guangzhou,5/25/2020,2.5,78.5,23,50,50.53307311
Guangzhou,5/26/2020,2,83,23.5,57,51.10584604
Guangzhou,5/27/2020,2.4,69,20,63,47.12472767
Guangzhou,5/28/2020,1,75.5,21,91,47.43951222
Guangzhou,5/29/2020,2,83,24,63,51.65958606
Guangzhou,5/30/2020,2.4,83,24,46,51.71102639
Guangzhou,5/31/2020,1.5,88,24,57,51.44353667
Guangzhou,6/1/2020,1.5,88,23,59,51.05622125
Guangzhou,6/2/2020,1.6,88,23,50,50.82473977
Guangzhou,6/3/2020,2,85.5,23.5,55,51.62796538
Guangzhou,6/4/2020,3.5,76.5,24,42,52.42656137
Guangzhou,6/5/2020,3,78.5,23.5,42,51.52405592
Guangzhou,6/6/2020,1.5,88,23,57,50.9533406
Guangzhou,6/7/2020,2,88,24,61,52.8067054
Guangzhou,6/8/2020,2.5,88,24,55,53.65547083
Guangzhou,6/9/2020,1.5,88,25,50,51.57365045
Guangzhou,6/10/2020,1.5,83,24,57,50.19353667
Guangzhou,6/11/2020,3,74,23,42,50.15395788
Guangzhou,6/12/2020,2,70,22.5,46,46.79980634
Guangzhou,6/13/2020,2,70,23.5,50,47.49576374
Guangzhou,6/14/2020,3.5,80.5,23,25,52.06187969
Guangzhou,6/15/2020,2.5,78,24,42,50.48674655
Guangzhou,6/16/2020,3,78,23,30,50.53667393
Guangzhou,6/17/2020,2.5,80.5,23.5,34,50.45512588
Guangzhou,6/18/2020,3,78.5,23.5,38,51.3182946
Guangzhou,6/19/2020,2.5,74.5,24,38,49.40598523
Guangzhou,6/20/2020,2.7,68,23,38,47.75375212
Guangzhou,6/21/2020,3.6,67.5,23,34,49.50632413
Guangzhou,6/22/2020,3.6,68,24,42,50.53304285
Guangzhou,6/23/2020,3.6,68,23,42,50.04284677
Guangzhou,6/24/2020,3.6,66,23.5,50,50.19946744
Guangzhou,6/25/2020,4.6,70,23.5,42,53.10275962
Guangzhou,6/26/2020,5.1,69.4,23.5,34,53.6986444
Guangzhou,6/27/2020,3.6,66,23.5,34,49.37642217
Guangzhou,6/28/2020,3,66,23,34,47.74243525
Guangzhou,6/29/2020,2.5,64,23,42,46.49655047
Guangzhou,6/30/2020,2.2,67,23,42,46.55210603
Guangzhou,7/1/2020,2.5,72,24,34,48.57522392
Guangzhou,7/2/2020,2.5,79,24.5,38,50.77608327
Guangzhou,7/3/2020,1.5,80.5,24,38,48.59117042
Guangzhou,7/4/2020,1.7,83.5,24.5,53,50.82083636
Guangzhou,7/5/2020,2.4,81,24,50,51.4167877
Guangzhou,7/6/2020,3.6,70.1,23,34,50.15632413
Guangzhou,7/7/2020,3.6,70,23,42,50.54284677
Guangzhou,7/8/2020,4.1,70,23.5,50,52.35687485
Guangzhou,7/9/2020,4.6,68.1,23,53,52.9485052
Guangzhou,7/10/2020,4.6,68,23,46,52.5634229
Guangzhou,7/11/2020,5.1,70,23,46,54.22083031
Guangzhou,7/12/2020,4.1,66,23,38,50.49449286
Guangzhou,7/13/2020,1.5,66,22.5,42,44.43663762
Guangzhou,7/14/2020,2,59,23,61,45.06650932
Guangzhou,7/15/2020,3.6,58.5,22,50,47.58917332
Guangzhou,7/16/2020,4.1,60,22,34,48.29853546
Guangzhou,7/17/2020,5.1,60.5,22,30,50.53258896
Guangzhou,7/18/2020,4.6,63.5,22.5,34,50.57604091
Guangzhou,7/19/2020,4.1,66,23,34,50.28873154
Guangzhou,7/20/2020,3.6,66,22.5,34,48.8862261
Guangzhou,7/21/2020,2.5,66,21.5,42,46.26125635
Guangzhou,7/22/2020,1.5,65,23,38,44.22597434
Guangzhou,7/23/2020,2.3,66,23,42,46.53358751
Guangzhou,7/24/2020,1.5,62,23,46,43.88749697
Guangzhou,7/25/2020,2.5,62,23,55,46.66527475
Guangzhou,7/26/2020,2.5,62,23.5,50,46.65317115
Guangzhou,7/27/2020,3.6,60,22.5,34,47.3862261
Guangzhou,7/28/2020,2.5,62,23,38,45.79078916
Guangzhou,7/29/2020,1.8,66,22.5,42,45.13108206
Guangzhou,7/30/2020,2.5,68,22,50,47.41787703
Guangzhou,7/31/2020,3.6,71.5,22,38,50.22188937
Guangzhou,8/1/2020,4.6,74,22.5,21,52.53231663
Guangzhou,8/2/2020,3,80.5,23.5,25,51.14957032
Guangzhou,8/3/2020,2.5,78,24,34,50.07522392
Guangzhou,8/4/2020,2,83,23.5,42,50.3342411
Guangzhou,8/5/2020,2.5,88,24,34,52.57522392
Guangzhou,8/6/2020,2,76.2,23.5,42,48.6342411
Guangzhou,8/7/2020,2,74,24,46,48.53510046
Guangzhou,8/8/2020,1.5,67,22.5,42,44.68663762
Guangzhou,8/9/2020,2,66,23,42,45.83914306
Guangzhou,8/10/2020,2.5,66,23,38,46.79078916
Guangzhou,8/11/2020,3.1,70,23.5,34,49.21901477
Guangzhou,8/12/2020,2.5,85.5,24,30,51.7444626
Guangzhou,8/13/2020,2,83,23.5,30,49.71695715
Guangzhou,8/14/2020,1.5,80.5,23.5,46,48.75759501
Guangzhou,8/15/2020,1.5,78.2,23.5,46,48.18259501
Guangzhou,8/16/2020,2.5,73.5,22.5,50,49.03797507
Guangzhou,8/17/2020,1.6,74,22.5,63,47.74836601
Guangzhou,8/18/2020,1.5,79.4,23,57,48.8033406
Guangzhou,8/19/2020,3.6,83,23,21,52.71259985
Guangzhou,8/20/2020,1.5,76,23.5,50,47.83835633
Guangzhou,8/21/2020,1.5,70,22.5,85,47.64857177
Guangzhou,8/22/2020,1,72,23.5,99,48.20152505
Guangzhou,8/23/2020,1,70.5,23,85,46.86126241
Guangzhou,8/24/2020,2,68,23.5,74,48.23033164
Guangzhou,8/25/2020,2.5,68.8,24,59,49.06123215
Guangzhou,8/26/2020,2,74,23.5,50,48.49576374
Guangzhou,8/27/2020,1.5,74,23,63,47.76198257
Guangzhou,8/28/2020,1.5,70,22.5,93,48.06009441
Guangzhou,8/29/2020,1.5,64,22.5,119,47.89754297
Guangzhou,8/30/2020,1.5,70,23,114,49.38543936
Guangzhou,8/31/2020,1.5,70,23.5,89,48.34452917
Guangzhou,9/1/2020,1.5,74,23.5,95,49.65317115
Guangzhou,9/2/2020,1.5,70,23,122,49.79696199
Guangzhou,9/3/2020,1,66,22.5,134,48.0117405
Guangzhou,9/4/2020,1.8,78,23.5,132,53.25090777
Guangzhou,9/5/2020,1.5,83,23.5,80,51.13156621
Guangzhou,9/6/2020,1.5,76,23,97,50.01095376
Guangzhou,9/7/2020,1.5,83,24,50,49.83345437
Guangzhou,9/8/2020,1.5,85.5,24,42,50.04693174
Guangzhou,9/9/2020,1.5,83,23,57,49.7033406
Guangzhou,9/10/2020,1.5,77.9,23,68,48.99418422
Guangzhou,9/11/2020,2.5,76,23.5,50,50.15317115
Guangzhou,9/12/2020,1.5,85.5,23,50,49.96825829
Guangzhou,9/13/2020,1,85.5,23,63,49.47957516
Guangzhou,9/14/2020,1.5,83,23,72,50.47494553
Guangzhou,9/15/2020,1.5,88,23.5,61,51.40419995
Guangzhou,9/16/2020,1,87.2,24,50,49.72604696
Guangzhou,9/17/2020,2,81,23.5,46,50.04000242
Guangzhou,9/18/2020,2.5,83,23,38,51.04078916
Guangzhou,9/19/2020,3,88,23,34,53.24243525
Guangzhou,9/20/2020,1.2,83,23.5,42,48.48238925
Guangzhou,9/21/2020,1.5,85.2,24,42,49.97193174
Guangzhou,9/22/2020,1.5,83,24.5,55,50.33575405
Guangzhou,9/23/2020,1.5,83,23.5,57,49.94843863
Guangzhou,9/24/2020,2.5,73,19.5,53,47.59670782
Guangzhou,9/25/2020,1.5,69,20,61,44.93851368
Guangzhou,9/26/2020,2,83,21.5,82,51.41146212
Guangzhou,9/27/2020,2,85.5,20,50,49.65507746
Guangzhou,9/28/2020,1.5,80.5,21,61,48.30370976
Guangzhou,9/29/2020,1,83,23,89,50.19202372
Guangzhou,9/30/2020,1,78,22,63,47.11437908
Guiyang,4/1/2020,2.5,76,8,91,44.66418543
Guiyang,4/2/2020,2.5,93,10,59,48.24848705
Guiyang,4/3/2020,3.6,87,7,38,46.7439482
Guiyang,4/4/2020,2.5,87,,55,41.64076495
Guiyang,4/5/2020,2.5,76,6,119,45.12412249
Guiyang,4/6/2020,2.5,76,7,99,44.58551198
Guiyang,4/7/2020,1.5,66,7,102,39.92501816
Guiyang,4/8/2020,1.5,93,10,104,48.24848705
Guiyang,4/9/2020,1.5,77,12,87,44.35439361
